10000000;Bundesbank;09
10010010;Postbank Ndl der DB Privat- und Firmenkundenbank;24
10010111;DSK Hyp;13
10010424;Aareal Bank;09
10011001;N26 Bank;09
10017997;Holvi Payment Services Zweigniederlassung Deutschland;09
10019610;Dexia Kommunalbank Deutschland;09
10019670;Dexia Kommunalbank Deutschland - DPB;09
10020200;BHF-BANK;60
10020500;Bank für Sozialwirtschaft;ER
10020510;Bank für Sozialwirtschaft;R0
10020520;Bank für Sozialwirtschaft;R0
10020890;UniCredit Bank - HypoVereinsbank;99
10030200;Berlin Hyp;09
10030400;ABK Allgemeine Beamten Bank;09
10030500;Bankhaus Löbbecke;XX
10030600;North Channel Bank;88
10030700;Eurocity Bank;16
10030730;Eurocity Bank Gf GAA;16
10031000;EIS Einlagensicherungsbank;09
10033300;Santander Consumer Bank;09
10040000;Commerzbank, Filiale Berlin 1;13
10040005;Commerzbank, Filiale Berlin 3;13
10040010;Commerzbank, CC SP;09
10040048;Commerzbank GF-B48;13
10040060;Commerzbank Gf 160;09
10040061;Commerzbank Gf 161;09
10040062;Commerzbank CC;09
10040063;Commerzbank CC;09
10040085;Commerzbank, Gf Web-K;13
10045050;Commerzbank Service-BZ;13
10050000;Landesbank Berlin - Berliner Sparkasse;B8
10050005;Landesbank Berlin - E 1 -;C6
10050006;Landesbank Berlin - E 2 -;D1
10050007;Landesbank Berlin - E 3 -;D4
10050008;Landesbank Berlin - E 4 -;E2
10050020;LBB S-Kreditpartner, Berlin;B8
10050500;LBS Ost Berlin;09
10050999;DekaBank;09
10060198;Pax-Bank;06
10061006;Bank für Kirche und Diakonie - KD-Bank Gf Sonder-BLZ;B0
10070000;Deutsche Bank Fil Berlin;63
10070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK) F 700;63
10070100;Deutsche Bank Fil Berlin II;63
10070124;DB Privat- und Firmenkundenbank (Deutsche Bank PGK) Berlin;63
10070848;DB Privat- und Firmenkundenbank (Deutsche Bank PGK) F 848;63
10077777;norisbank;63
10080000;Commerzbank vormals Dresdner Bank Filiale Berlin I;76
10080005;Commerzbank vormals Dresdner Bank Zw A;76
10080006;Commerzbank vormals Dresdner Bank Zw B;76
10080055;Commerzbank vormals Dresdner Bank Zw 55;76
10080057;Commerzbank vormals Dresdner Bank Gf ZW 57;76
10080085;Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 3;09
10080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;09
10080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;09
10080088;Commerzbank vormals Dresdner Bank IBLZ;76
10080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6;09
10080900;Commerzbank vormals Dresdner Bank Filiale Berlin III;76
10089260;Commerzbank vormals Dresdner Bank ITGK;09
10089999;Commerzbank vormals Dresdner Bank ITGK 2;09
10090000;Berliner Volksbank;06
10090300;Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer;B0
10090603;apoBank;A4
10090900;PSD Bank Berlin-Brandenburg;91
10110300;Westend Bank;09
10110400;Investitionsbank Berlin;09
10110600;Quirin Privatbank;17
10120100;Weberbank;94
10120800;VON ESSEN Bank;09
10130600;Isbank Fil Berlin;06
10130800;FinTech Group Bank;01
10220500;Bank of Scotland Ndl Berlin;00
10220600;Sydbank Filiale Berlin;19
10310600;Tradegate Wertpapierhandelsbank Berlin;09
11010100;solarisBank;09
12016836;KfW Kreditanstalt für Wiederaufbau;00
12030000;Deutsche Kreditbank Berlin;00
12030900;Merck Finck Privatbankiers;10
12040000;Commerzbank Filiale Berlin 2;13
12050555;ZVA Norddeutsche Landesbank Gf SA;09
12060000;DZ BANK;09
12070000;Deutsche Bank Ld Brandenburg;63
12070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
12070070;Deutsche Bank (Gf intern);09
12070088;DB Privat- und Firmenkundenbank (Deutsche Bank PGK) intern;09
12080000;Commerzbank vormals Dresdner Bank Filiale Berlin II;76
12090640;apoBank;A4
12096597;Sparda-Bank Berlin;A8
13000000;Bundesbank;09
13010111;DSK Hyp;13
13040000;Commerzbank;13
13050000;Ostseesparkasse Rostock;20
13051042;Sparkasse Vorpommern auf Rügen;RU
13061008;Volksbank Wolgast;32
13061028;Volksbank Raiffeisenbank ehem VB Greifswald;32
13061078;Volks- und Raiffeisenbank;32
13061088;Raiffeisenbank Wismar -alt-;32
13061128;Raiffeisenbank;32
13070000;Deutsche Bank;63
13070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
13080000;Commerzbank vormals Dresdner Bank;76
13090000;Rostocker Volks- und Raiffeisenbank;32
13091054;Pommersche Volksbank;32
13091084;Volksbank Wismar -alt-;06
14040000;Commerzbank;13
14051000;Sparkasse Mecklenburg-Nordwest;20
14051362;Sparkasse Parchim-Lübz;CH
14051462;Sparkasse Schwerin -alt-;C0
14052000;Sparkasse Mecklenburg-Schwerin;20
14061308;Volks- und Raiffeisenbank;UE
14061438;Raiffeisen-Volksbank -alt-;32
14080000;Commerzbank vormals Dresdner Bank;76
14080011;Commerzbank vormals Dresdner Bank Zw W;76
14091464;VR-Bank;32
15000000;Bundesbank;09
15040068;Commerzbank;13
15050100;Müritz-Sparkasse;WR
15050200;Sparkasse Neubrandenburg-Demmin;20
15050400;Sparkasse Uecker-Randow;20
15050500;Sparkasse Vorpommern;20
15051732;Sparkasse Mecklenburg-Strelitz;C0
15061618;Raiffeisenbank Mecklenburger Seenplatte;N3
15061638;Volksbank Raiffeisenbank;32
15061698;Raiffeisenbank Malchin;32
15080000;Commerzbank vormals Dresdner Bank;76
15091674;Volksbank Demmin;06
15091704;VR-Bank Uckermark-Randow;06
16010300;Investitionsbank des Landes Brandenburg;09
16020086;UniCredit Bank - HypoVereinsbank;99
16040000;Commerzbank;13
16050000;Mittelbrandenburgische Sparkasse in Potsdam;20
16050101;Sparkasse Prignitz;20
16050202;Sparkasse Ostprignitz-Ruppin;20
16050500;LBS Ostdeutsche Landesbausparkasse;09
16060122;Volks- und Raiffeisenbank Prignitz;32
16061938;Raiffeisenbank Ostprignitz-Ruppin;32
16062008;VR-Bank Fläming;UK
16062073;Brandenburger Bank;32
16080000;Commerzbank vormals Dresdner Bank;76
16091994;Volksbank Rathenow;32
17020086;UniCredit Bank - HypoVereinsbank;99
17040000;Commerzbank;13
17052000;Sparkasse Barnim;20
17052302;Stadtsparkasse Schwedt;C0
17054040;Sparkasse Märkisch-Oderland;OL
17055050;Sparkasse Oder-Spree;20
17056060;Sparkasse Uckermark;20
17062428;Raiffeisenbank-Volksbank Oder-Spree;32
17080000;Commerzbank vormals Dresdner Bank;76
17092404;VR Bank Fürstenwalde Seelow Wriezen;FW
18020086;UniCredit Bank - HypoVereinsbank;99
18040000;Commerzbank;13
18050000;Sparkasse Spree-Neiße;BN
18051000;Sparkasse Elbe-Elster;20
18055000;Sparkasse Niederlausitz;20
18062678;VR Bank Lausitz;32
18062758;VR Bank Forst -alt-;32
18080000;Commerzbank vormals Dresdner Bank;76
18092684;Spreewaldbank;N1
18092744;Volksbank Spree-Neiße;PM
20000000;Bundesbank;09
20010020;Postbank Ndl der DB Privat- und Firmenkundenbank;24
20010111;DSK Hyp;13
20010424;Aareal Bank;09
20020200;Skandinaviska Enskilda Banken (publ) Hamburg Branch;09
20020500;Jyske Bank Fil Hamburg;09
20020900;Signal Iduna Bauspar;09
20030000;UniCredit Bank - HypoVereinsbank;68
20030133;Varengold Bank;10
20030300;DONNER & REUSCHEL;09
20030400;Marcard, Stein & Co Bankiers;C3
20030600;Sydbank Fil Hamburg;19
20030700;Merck Finck Privatbankiers;10
20040000;Commerzbank;13
20040005;Commerzbank, Filiale Hamburg 2;13
20040020;Commerzbank, CC SP;09
20040040;Commerzbank GF RME;13
20040048;Commerzbank GF-H48;13
20040050;Commerzbank GF COC;13
20040060;Commerzbank Gf 260;09
20040061;Commerzbank Gf 261;09
20040062;Commerzbank CC;09
20040063;Commerzbank CC;09
20041111;comdirect bank;13
20041133;comdirect bank;13
20041144;comdirect bank;13
20041155;comdirect bank;13
20050000;HSH Nordbank Hamburg;C5
20050550;Hamburger Sparkasse;00
20060000;DZ BANK;09
20069111;Norderstedter Bank -alt-;32
20069125;Kaltenkirchener Bank;33
20069130;Raiffeisenbank;32
20069144;Raiffeisenbank;ST
20069177;Raiffeisenbank Südstormarn Mölln;F1
20069232;Raiffeisenbank;TV
20069641;Raiffeisenbank Owschlag;33
20069780;Volksbank Ahlerstedt;28
20069782;Volksbank Geest;28
20069786;Volksbank Kehdingen Zndl. der Ostfriesischen Volksbank;28
20069800;Spar- und Kreditbank;28
20069812;Volksbank Fredenbeck;28
20069815;Volksbank;28
20069861;Raiffeisenbank;33
20069882;Raiffeisenbank Travemünde -alt-;RL
20069965;Volksbank Winsener Marsch;28
20069989;Volksbank Wulfsen;28
20070000;Deutsche Bank;63
20070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
20080000;Commerzbank vormals Dresdner Bank;76
20080055;Commerzbank vormals Dresdner Bank Zw 55;76
20080057;Commerzbank vormals Dresdner Bank Gf ZW 57;76
20080085;Commerzbank vormals Dresdner Bank Gf PCC DCC-ITGK 2;09
20080086;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 3;09
20080087;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 4;09
20080088;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 5;09
20080089;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 6;09
20080091;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 7;09
20080092;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 8;09
20080093;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 9;09
20080094;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 10;09
20080095;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 11;09
20089200;Commerzbank vormals Dresdner Bank ITGK;09
20090400;DZ HYP;09
20090500;Augsburger Aktienbank (netbank);81
20090602;apoBank;A4
20090700;Edekabank;50
20090745;EBANK Gf Cash;50
20090900;PSD Bank Nord;91
20110022;Postbank Ndl der DB Privat- und Firmenkundenbank;09
20110700;MUFG Bank (Europe) Germany Branch;X0
20110800;Bank of China Fil Hamburg;09
20120000;Joh. Berenberg, Gossler & Co;00
20120100;M.M.Warburg & CO;09
20120200;BHF-BANK;60
20120400;start bausparkasse;E0
20120520;Bank für Sozialwirtschaft;N0
20120600;Goyer & Göppel;XX
20120700;Hanseatic Bank;16
20130400;GRENKE BANK;00
20130600;Barclays Bank Ireland Hamburg Branch;09
20133300;Santander Consumer Bank;09
20190003;Hamburger Volksbank;10
20190077;Hamburger Volksbank (Gf GAA);10
20190109;Volksbank VBS;48
20190206;Volksbank Hamburg Ost-West -alt-;10
20190301;Vierländer Volksbank -alt-;H3
20190800;MKB Mittelstandskreditbank;28
20210200;Bank Melli Iran;19
20210300;Bank Saderat Iran;09
20220100;DNB Bank ASA - Filiale Deutschland;09
20220400;Warburg, M.M. - Hypothekenbank;09
20220800;SAXO PAYMENTS;09
20230300;Otto M. Schröder Bank;XX
20230600;Isbank Fil Hamburg;06
20230800;Max Heinr. Sutor;09
20310300;Europäisch-Iranische Handelsbank;X0
20320500;Danske Bank;09
20690500;Sparda-Bank Hamburg;D5
20730001;UniCredit Bank - HVB Settlement EAC01;09
20730002;UniCredit Bank - HVB Settlement EAC02;09
20730003;UniCredit Bank - HVB Settlement EAC03;09
20730004;UniCredit Bank - HVB Settlement EAC04;09
20730005;UniCredit Bank - HVB Settlement EAC05;09
20730006;UniCredit Bank - HVB Settlement EAC06;09
20730007;UniCredit Bank - HVB Settlement EAC07;09
20730008;UniCredit Bank - HVB Settlement EAC08;09
20730009;UniCredit Bank - HVB Settlement EAC09;09
20730010;UniCredit Bank - HVB Settlement EAC10;09
20730011;UniCredit Bank - HVB Settlement EAC11;09
20730012;UniCredit Bank - HVB Settlement EAC12;09
20730013;UniCredit Bank - HVB Settlement EAC13;09
20730014;UniCredit Bank - HVB Settlement EAC14;09
20730015;UniCredit Bank - HVB Settlement EAC15;09
20730016;UniCredit Bank - HVB Settlement EAC16;09
20730017;UniCredit Bank - HVB Settlement EAC17;09
20730018;UniCredit Bank - HVB Settlement EAC18;09
20730019;UniCredit Bank - HVB Settlement EAC19;09
20730020;UniCredit Bank - HVB Settlement EAC20;09
20730021;UniCredit Bank - HVB Settlement EAC21;09
20730022;UniCredit Bank - HVB Settlement EAC22;09
20730023;UniCredit Bank - HVB Settlement EAC23;99
20730024;UniCredit Bank - HVB Settlement EAC24;09
20730025;UniCredit Bank - HVB Settlement EAC25;09
20730026;UniCredit Bank - HVB Settlement EAC26;09
20730027;UniCredit Bank - HVB Settlement EAC27;09
20730028;UniCredit Bank - HVB Settlement EAC28;09
20730029;UniCredit Bank - HVB Settlement EAC29;09
20730030;UniCredit Bank - HVB Settlement EAC30;09
20730031;UniCredit Bank - HVB Settlement EAC31;09
20730032;UniCredit Bank - HVB Settlement EAC32;09
20730033;UniCredit Bank - HVB Settlement EAC33;09
20730034;UniCredit Bank - HVB Settlement EAC34;09
20730035;UniCredit Bank - HVB Settlement EAC35;09
20730036;UniCredit Bank - HVB Settlement EAC36;09
20730037;UniCredit Bank - HVB Settlement EAC37;09
20730038;UniCredit Bank - HVB Settlement EAC38;09
20730039;UniCredit Bank - HVB Settlement EAC39;09
20730040;UniCredit Bank - HVB Settlement EAC40;09
20730041;UniCredit Bank - HVB Settlement EAC41;09
20730042;UniCredit Bank - HVB Settlement EAC42;09
20730043;UniCredit Bank - HVB Settlement EAC43;09
20730044;UniCredit Bank - HVB Settlement EAC44;09
20730045;UniCredit Bank - HVB Settlement EAC45;09
20730046;UniCredit Bank - HVB Settlement EAC46;09
20730047;UniCredit Bank - HVB Settlement EAC47;09
20730048;UniCredit Bank - HVB Settlement EAC48;09
20730049;UniCredit Bank - HVB Settlement EAC49;09
20730050;UniCredit Bank - HVB Settlement EAC50;09
20730052;UniCredit Bank - HVB Settlement EAC52;09
20730055;UniCredit Bank - HVB Settlement EAC55;09
20730056;UniCredit Bank - HVB Settlement EAC56;09
20730057;UniCredit Bank - HVB Settlement EAC57;09
20730058;UniCredit Bank - HVB Settlement EAC58;09
20730059;UniCredit Bank - HVB Settlement EAC59;09
20730060;UniCredit Bank - HVB Settlement EAC60;09
20730061;UniCredit Bank - HVB Settlement EAC61;09
20730062;UniCredit Bank - HVB Settlement EAC62;09
20730063;UniCredit Bank - HVB Settlement EAC63;09
20730064;UniCredit Bank - HVB Settlement EAC64;09
20730065;UniCredit Bank - HVB Settlement EAC65;09
20730066;UniCredit Bank - HVB Settlement EAC66;09
20730067;UniCredit Bank - HVB Settlement EAC67;09
20730068;UniCredit Bank - HVB Settlement EAC68;09
20730069;UniCredit Bank - HVB Settlement EAC69;09
20730070;UniCredit Bank - HVB Settlement EAC70;09
20730071;UniCredit Bank - HVB Settlement EAC71;09
20730072;UniCredit Bank - HVB Settlement EAC72;09
20730073;UniCredit Bank - HVB Settlement EAC73;09
20730074;UniCredit Bank - HVB Settlement EAC74;09
20730075;UniCredit Bank - HVB Settlement EAC75;09
20730076;UniCredit Bank - HVB Settlement EAC76;09
20730077;UniCredit Bank - HVB Settlement EAC77;09
20730078;UniCredit Bank - HVB Settlement EAC78;09
20730079;UniCredit Bank - HVB Settlement EAC79;09
20730080;UniCredit Bank - HVB Settlement EAC80;09
20730081;UniCredit Bank - HVB Settlement EAC81;09
20730082;UniCredit Bank - HVB Settlement EAC82;09
20730083;UniCredit Bank - HVB Settlement EAC83;09
20730084;UniCredit Bank - HVB Settlement EAC84;09
20730085;UniCredit Bank - HVB Settlement EAC85;09
20730086;UniCredit Bank - HVB Settlement EAC86;09
20730087;UniCredit Bank - HVB Settlement EAC87;09
20730088;UniCredit Bank - HVB Settlement EAC88;09
20730089;UniCredit Bank - HVB Settlement EAC89;09
20730090;UniCredit Bank - HVB Settlement EAC90;09
20730091;UniCredit Bank - HVB Settlement EAC91;09
20730092;UniCredit Bank - HVB Settlement EAC92;09
20730093;UniCredit Bank - HVB Settlement EAC93;09
20730094;UniCredit Bank - HVB Settlement EAC94;09
20730095;UniCredit Bank - HVB Settlement EAC95;09
20730096;UniCredit Bank - HVB Settlement EAC96;09
20730097;UniCredit Bank - HVB Settlement EAC97;09
20730098;UniCredit Bank - HVB Settlement EAC98;09
20730099;UniCredit Bank - HVB Settlement EAC99;09
20750000;Sparkasse Harburg-Buxtehude;00
21000000;Bundesbank eh Kiel;09
21020600;Sydbank Filiale Kiel;19
21040010;Commerzbank;13
21042076;Commerzbank;XX
21050000;HSH Nordbank Hamburg, Kiel;C5
21050170;Förde Sparkasse;IE
21051275;Bordesholmer Sparkasse;A2
21051580;Sparkasse Kreis Plön -alt-;PL
21052090;Sparkasse Eckernförde -alt-;EC
21070020;Deutsche Bank;63
21070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
21080050;Commerzbank vormals Dresdner Bank;76
21089201;Commerzbank vormals Dresdner Bank ITGK;09
21090007;Kieler Volksbank;10
21090099;Kieler Volksbank (Gf GAA);10
21090619;apoBank;A4
21090900;PSD Bank Kiel;91
21092023;Eckernförder Bank Volksbank-Raiffeisenbank;EF
21240040;Commerzbank;XX
21241540;Commerzbank;13
21261089;Raiffeisenbank -alt-;33
21261227;Raiffbk Kl-Kummerfeld -alt-;O3
21270020;Deutsche Bank;12
21270024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);26
21280002;Commerzbank vormals Dresdner Bank;12
21290016;VR Bank Neumünster;NM
21340010;Commerzbank;13
21352240;Sparkasse Holstein;A7
21390008;VR Bank Ostholstein Nord-Plön;SH
21392218;Volksbank Eutin Raiffeisenbank;33
21440045;Commerzbank;13
21450000;Sparkasse Mittelholstein;C2
21451205;Sparkasse Büdelsdorf -alt-;BD
21452030;Sparkasse Hohenwestedt -alt-;A2
21463603;Volksbank-Raiffeisenbank im Kreis Rendsburg;32
21464671;Raiffeisenbank;OB
21480003;Commerzbank vormals Dresdner Bank;76
21510600;Sydbank Filiale Flensburg;19
21520100;Union-Bank Flensburg;06
21540060;Commerzbank;13
21565316;Raiffeisenbank;33
21570011;Deutsche Bank;63
21570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
21580000;Commerzbank vormals Dresdner Bank;76
21661719;VR Bank Flensburg-Schleswig -alt-;32
21690020;Schleswiger Volksbank, Volksbank Raiffeisenbank;32
21740043;Commerzbank;13
21741674;Commerzbank;XX
21741825;Commerzbank;13
21750000;Nord-Ostsee Sparkasse;C8
21751230;Spar- und Leihkasse zu Bredstedt -alt-;00
21762550;VR Bank Westküste;UM
21763542;VR Bank Nord;32
21770011;Deutsche Bank;63
21770024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
21791805;Sylter Bank;33
21791906;Föhr-Amrumer Bank;WY
21840078;Commerzbank;13
21841328;Commerzbank;XX
21852310;Sparkasse Hennstedt-Wesselburen -alt-;09
21860418;Raiffeisenbank Heide -alt-;32
21890022;Dithmarscher Volks- und Raiffeisenbank;32
22140028;Commerzbank;13
22141028;Commerzbank;13
22141428;Commerzbank;13
22141628;Commerzbank;13
22150000;Sparkasse Elmshorn;A2
22151730;Stadtsparkasse Wedel;D6
22163114;Raiffeisenbank Elbmarsch;33
22180000;Commerzbank vormals Dresdner Bank;76
22181400;Commerzbank vormals Dresdner Bank;76
22190030;Volksbank Elmshorn -alt-;48
22191405;Volksbank Pinneberg-Elmshorn;48
22240073;Commerzbank;13
22250020;Sparkasse Westholstein;A2
22280000;Commerzbank vormals Dresdner Bank;76
22290031;Volksbank Raiffeisenbank Itzehoe;10
23000000;Bundesbank eh Lübeck;30
23040022;Commerzbank;XX
23050000;HSH Nordbank Hamburg;C5
23050101;Sparkasse zu Lübeck;SP
23051030;Sparkasse Südholstein;1S
23052750;Kreissparkasse Herzogtum Lauenburg;A2
23061220;Raiffeisenbank Leezen;32
23062124;Raiffeisenbank;33
23063129;Raiffeisenbank;33
23064107;Raiffeisenbank;CH
23070700;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);76
23070710;Deutsche Bank;26
23080040;Commerzbank vormals Dresdner Bank;30
23089201;Commerzbank vormals Dresdner Bank ITGK;08
23090142;Volksbank Lübeck;HL
23092620;apoBank;20
24040000;Commerzbank;XX
24050110;Sparkasse Lüneburg;LB
24060300;Volksbank Lüneburger Heide;BU
24061392;Volksbank Bleckede-Dahlenburg -alt-;28
24070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);06
24070075;Deutsche Bank;40
24080000;Commerzbank vormals Dresdner Bank;40
24090041;Volksbank Lüneburg -alt-;LU
24121000;Ritterschaftliches Kreditinstitut Stade;09
24140041;Commerzbank;13
24150001;Stadtsparkasse Cuxhaven;00
24151005;Sparkasse Stade-Altes Land;00
24151116;Kreissparkasse Stade;00
24151235;Sparkasse Rotenburg Osterholz;00
24161594;Zevener Volksbank;28
24162898;Spar- u Darlehnskasse Börde Lamstedt-Hechthausen;AS
24180000;Commerzbank vormals Dresdner Bank;76
24180001;Commerzbank vormals Dresdner Bank;76
24191015;Volksbank Stade-Cuxhaven;28
25000000;Bundesbank;09
25010030;Postbank Ndl der DB Privat- und Firmenkundenbank;24
25010424;Aareal Bank;09
25010600;Deutsche Hypothekenbank;01
25010900;Calenberger Kreditverein;28
25020200;BHF-BANK;60
25020600;Santander Consumer Bank;41
25040060;Commerzbank CC;09
25040061;Commerzbank CC;09
25040066;Commerzbank;13
25050000;Norddeutsche Landesbank Girozentrale;27
25050055;ZVA Norddeutsche Landesbank SH;09
25050066;ZVA Norddeutsche Landesbank Gf MV;09
25050180;Sparkasse Hannover;A3
25050299;Sparkasse Hannover -alt-;A3
25055500;LBS-Norddeutsche Landesbausparkasse;09
25060000;DZ BANK;09
25060180;Bankhaus Hallbaum;09
25069168;Volks- und Raiffeisenbank Leinebergland -alt-;28
25069262;Raiffeisen-Volksbank Neustadt;T2
25069270;Volksbank Aller-Oker;A2
25069370;Volksbank Vechelde-Wendeburg -alt-;28
25069503;Volksbank Diepholz-Barnstorf -alt-;28
25070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
25070066;Deutsche Bank;63
25070070;Deutsche Bank;63
25070077;Deutsche Bank;63
25070084;Deutsche Bank;63
25070086;Deutsche Bank;63
25080020;Commerzbank vormals Dresdner Bank;76
25080085;Commerzbank vormals Dresdner Bank, PCC DCC-ITGK 2;09
25089220;Commerzbank vormals Dresdner Bank ITGK;09
25090300;Bank für Schiffahrt (BFS) Fil d Ostfr VB Leer;S2
25090500;Sparda-Bank Hannover;81
25090608;apoBank;A4
25090900;PSD Bank;91
25120510;Bank für Sozialwirtschaft;AN
25151270;Stadtsparkasse Barsinghausen;00
25151371;Stadtsparkasse Burgdorf;00
25152375;Kreissparkasse Fallingbostel in Walsrode;00
25152490;Stadtsparkasse Wunstorf;00
25190001;Hannoversche Volksbank;28
25190088;Hannoversche Volksbank GS nur für GAA;XX
25193331;Volksbank;28
25250001;Kreissparkasse Peine -alt-;00
25260010;Volksbank Peine -alt-;28
25410200;BHW Bausparkasse;09
25440047;Commerzbank;13
25450001;Stadtsparkasse Hameln -alt-;00
25450110;Sparkasse Hameln-Weserbergland;00
25451345;Stadtsparkasse Bad Pyrmont;00
25462160;Volksbank Hameln-Stadthagen;28
25462680;Volksbank im Wesertal;OP
25470024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
25470073;Deutsche Bank;63
25471024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
25471073;Deutsche Bank;63
25480021;Commerzbank vormals Dresdner Bank;76
25491273;Volksbank Aerzen -alt-;28
25491744;Volksbank Bad Münder;BM
25541426;Commerzbank;XX
25551480;Sparkasse Schaumburg;00
25591413;Volksbank in Schaumburg;28
25621327;Oldenburgische Landesbank AG;61
25641302;Commerzbank;13
25650106;Sparkasse Nienburg;00
25651325;Kreissparkasse Grafschaft Diepholz;00
25662540;Volksbank;28
25663584;Volksbank Aller-Weser;28
25690009;Volksbank Nienburg;28
25690010;Volksbank Nienburg (Gf GAA);28
25691633;Volksbank Sulingen;28
25740061;Commerzbank;13
25750001;Sparkasse Celle;00
25761894;Volksbank Wittingen-Klötze -alt-;IK
25770024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
25770069;Deutsche Bank;63
25780022;Commerzbank vormals Dresdner Bank;76
25791516;Volksbank Hankensbüttel-Wahrenholz -alt-;HK
25791635;Volksbank Südheide - Isenhagener Land - Altmark;MN
25840048;Commerzbank;13
25841403;Commerzbank;XX
25841708;Commerzbank;13
25850110;Sparkasse Uelzen Lüchow-Dannenberg;EL
25851335;Sparkasse Uelzen Lüchow-Dannenberg -alt-;AN
25851660;Kreissparkasse Soltau;00
25861990;Volksbank Clenze-Hitzacker -alt-;28
25862292;Volksbank Uelzen-Salzwedel;28
25863489;VR PLUS Altmark-Wendland;T2
25891636;Volksbank Lüneburger Heide -alt-;OL
25940033;Commerzbank;13
25950001;Stadtsparkasse Hildesheim -alt-;B1
25950130;Sparkasse Hildesheim Goslar Peine;B1
25970024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
25970074;Deutsche Bank;63
25971024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
25971071;Deutsche Bank;63
25980027;Commerzbank vormals Dresdner Bank;76
25990011;Volksbank Hildesheim;28
25991528;Volksbank Hildesheimer Börde;SL
26000000;Bundesbank;60
26040030;Commerzbank;XX
26050001;Sparkasse Göttingen;GO
26051260;Sparkasse Duderstadt;00
26051450;Kreis- und Stadtsparkasse Münden;HM
26061291;Volksbank Mitte;48
26061556;Volksbank;28
26062433;VR-Bank in Südniedersachsen;RA
26070024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);06
26070072;Deutsche Bank;60
26080024;Commerzbank vormals Dresdner Bank;60
26090050;Volksbank Göttingen -alt-;GO
26240039;Commerzbank;13
26250001;Kreis-Sparkasse Northeim;00
26251425;Sparkasse Einbeck;00
26261396;Volksbank Dassel -alt-;28
26261492;Volksbank Einbeck -alt-;28
26261693;Volksbank Solling;28
26271424;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);63
26271471;Deutsche Bank;63
26280020;Commerzbank vormals Dresdner Bank;76
26281420;Commerzbank vormals Dresdner Bank;76
26340056;Commerzbank;13
26341072;Commerzbank;13
26350001;Stadtsparkasse Osterode;00
26351015;Sparkasse Osterode am Harz;00
26351445;Stadtsparkasse Bad Sachsa;00
26500000;Bundesbank;65
26520017;Oldenburgische Landesbank AG;XX
26521703;Oldenburgische Landesbank AG;61
26522319;Oldenburgische Landesbank AG;XX
26540070;Commerzbank;XX
26550105;Sparkasse Osnabrück;XX
26551540;Kreissparkasse Bersenbrück;BE
26552286;Kreissparkasse Melle;00
26560625;apoBank;25
26562490;Volksbank Bad Laer-Borgloh-Hilter-Melle;28
26563960;Volksbank Bramgau-Wittlage;28
26565928;Volksbank GMHütte-Hagen-Bissendorf;HG
26566939;Volksbank Osnabrücker Nordland -alt-;MR
26567943;VR-Bank Osnabrücker Nordland;NO
26570024;DB Privat- und Firmenkundenbank (Deutsche Bank PGK);56
26570090;Deutsche Bank;65
26580070;Commerzbank vormals Dresdner Bank;65
26589210;Commerzbank vormals Dresdner Bank ITGK;10
26590025;Volksbank Osnabrück;OS
26620010;Oldenburgische Landesbank AG;61
26621413;Oldenburgische Landesbank AG;61
26640049;Commerzbank;13
26650001;Sparkasse Emsland;00
26660060;Volksbank Lingen;28
26661380;Volksbank Haselünne;HL
26661494;Emsländische Volksbank Meppen;EP
26662932;Volksbank;28
26691213;Volksbank Haren Fil d Ostfriesischen VB;28
26720028;Oldenburgische Landesbank AG;61
26740044;Commerzbank;13
